account,card_number
74635960705,2596284619797762
66073157081,9529771120407463
20773174653,1906447084918663
66185717057,2278511240682765
83281065378,7705043145722554
19381224725,1431914925466179
38358426963,4918602393436597
97737684468,2734997413828197
76608026824,7609769878266727
23068619107,8953455424017395
10844994047,4878376824913084
54650569215,3675295523087476
18059246026,2006129718470311
17493875912,2580755431151556
67844564967,4827297953377689
86125028348,3956942935985181
51059611837,2346536907241762
56311329828,6557902907061687
81445703351,6666640623541935
25264463399,2730635107368863
98573248938,1500658235808927
98257463272,2574364771927563
29842807503,3737762434603228
18862660248,2435078221647342
95874346591,1520228203375801
63754816844,6524385862499583
95222067138,8747210164583084
65534797827,3667467020940984
51526931817,9032044030248964
63588681935,9780618844372669
53593800262,9553089482151224
33268645148,4602972107365194
43611457632,9021860389196736
44922258049,2856499852781469
66174427070,2650348711202154
22389220898,7683112949795704
51946485343,5039985015301387
92371819570,1853655883097010
64957666583,1123303915360327
26991492424,9681447890342318
15056525339,2557915596603530
49199805558,8795201395217769
83147743477,8169219158842815
36467196149,4735710691577346
96366224901,4411545405551893
97208619973,6615895749576365
81408965260,8393113968135196
28501131498,7915117976382493
66799260260,8226821907257446
92975173448,5023139506309081
78089180241,8718347126155580
63282769683,9921311772055478
44339597374,4298190916154366
68496251958,4254746501026142
43604525289,6459445719818770
16544529793,5891271706055584
63792174378,3185049280329962
47194620464,2327427273925450
19153914806,3386962099603736
31221090495,9158041217974225
45726653977,4734713836587813
66191861399,5502661940922495
42751733434,4987450673882262
74667898654,7192013183108157
85516730300,3042758098520564
14942887379,5598998797265774
70490922350,3452850084764247
77318761339,1732277921852934
39686994265,6063001471514250
96853102197,2365959963021257
96874965251,5013855849864899
19385357190,9665779658803481
21077734738,2034829063435557
86581812737,4468123191352780
47033116841,4119977491186846
93556698068,2113230070072697
46586336439,4232512784120621
40810667047,8135185422647099
62536448641,8159838106809624
41864790743,8083121988289196
40020154607,2543904650114730
88679281232,3663833988372053
17257339696,9510375995602864
88377493089,6411410120217703
10048442884,5062403856171501
77542621588,8793028066492264
62230162700,2593308477202114
59199087165,8910846239703214
59761504568,3170307076631344
28462475747,6920203652509605
73621104007,1284173384933512
88104187793,3681867105614890
17509596067,8055038473398726
47121585495,2638014245865665
42588414050,5464371049671567
54454757214,7093856490431581
11276824723,1879837824812764
51873774842,5096432296297273
67732556845,3839643451173789
80141494984,3323724746802153
75726153840,6382614502663099
71484261963,4972368256367556
75016942942,4242307102123763
58572351063,3223146827468676
37542321781,6134219708116877
77788456407,7722907107817494
83344829443,3338971731891948
53760786256,7965554108981067
79877739850,3103601667062574
89612706369,3516355808420245
38258211387,3498243359454831
77383341970,3805280114109937
63869128237,9873884126811675
29294206127,4031542274569358
34326940670,4500888415104486
60356100283,9617529659299945
55964249826,2095735662843077
50185236042,3179934004032228
52590347033,9292770074793437
34694416212,1557180561262949
92208299696,6805240222524221
14593392707,1146707625429845
37649437340,7647609818001895
79198120581,3790369998270530
52242334259,3850096635599686
72485272623,5834230220106312
72378598622,8272671207692426
44905760417,7823668407277319
42307775133,6355779637574337
57095819337,6910459401007856
50818568651,9373427426875955
63927050773,7895751085522264
39490849362,5899808968727390
91885775498,1680826563914563
13407635211,6607727592733979
26864275413,9734529675294637
55168847656,9095578609058855
27890076874,1965664205746042
73724495550,4659489453256385
73333109988,9274471641261741
94738411512,3011749476352724
78390846768,4529195570234613
93240200950,2433708782080287
52856154273,2858869142068290
30420537371,7207502854502133
76503290555,3298242400830919
60811078743,4412062472126879
65740581567,6863140156805654
26729908801,7162680579656703
82091129412,1065845380506015
55912126941,1322267473673032
89337998094,4596615251020910
85934348220,3840492526000878
80991229696,6455262715445574
39922277659,4665159744947248
45427974551,7962690314528127
86836403551,7014331631401410
36023965371,4641687824036861
70838437076,5839837181849841
72252239325,5851275401578996
26513901995,2935127500540064
94017757399,3294099881876736
39292584410,1011713478186376
95327440645,9291865633838354
81281109299,4467810885463912
72540869739,4727080315094721
14346654885,9509233586922415
21954604979,4445901987060916
13272242312,9506842134342914
57571401156,4626392832075250
26080584703,7794871451167926
21721544892,4799409145089933
73610101707,2925352879786696
99697569017,7530262108627070
32915962711,9326894881599534
33390556876,8776328322782325
26920593559,9218250226757662
25042050720,4334101658633450
41727417366,7471251857884472
72796261105,9739623666819153
20636734771,8387708949466647
85032960467,8071834353444347
94406211115,2769516937432300
48070736246,8341797099237942
69725551857,8974098234847223
37954440536,5109847552218682
71566378076,7291405987439215
15525595742,1345212458608968
53927413579,2312596803625535
15922291350,2552800178229876
34943211617,1258188249503468
75653876006,5991058990088242
14836448410,8569703689569223
79991725373,5508704035806380
69433135320,8208912339730072
18702599365,7658787328087385
96481383864,8864743131781254
66571570435,4655751946913197
48265618832,4702017205674140
64932199112,3867490372243080
82786733485,8691626107714953
88169225111,2534316585262236
65836590362,4097822071141755
59725944737,5714993069495556
91595423001,7856191234299526
62470814074,7459560487474082
23659755259,1717552318629906
11603732139,8328260533578216
56049028485,8552234481285778
77799535142,8108417693318233
92998393573,9099248374419158
79959797162,8194945889910227
53866871265,9462946616853674
15580202841,3661302579127936
68800773231,7187965676315025
86721033504,9759058853989712
69487749094,5399259125713972
12693688427,4827467427678867
58042434917,1957909357978857
58501173301,5377578247358860
67648429343,6763852917288903
12476715452,7882646910390283
41336541843,1507179133977230
36936543680,4689349858089066
35114913734,9299862416762092
66708533028,5740707903382508
88467098259,9289161189939118
49847575532,2580286978315592
87603887701,6945469908427975
46071246463,2691723626648673
38285984476,3188469847515128
63297661620,8323069086683849
92027369528,5351522829502588
82410001831,2292673009359908
37807633039,7338675380848281
70192938103,6287967232745922
48302932122,5744966436917583
62573367085,7230055609794985
40098090948,5213358392136896
73061889611,9674431268788315
45533391526,9541267414784848
80968569835,5411390208825204
99108839121,3038311478773240
17082243670,3802145180538392
82617940319,8048398510117781
95189266231,5828518231459216
49815651610,2326748289251991
68101642944,2784217078105134
28141868713,3483599490412354
63212279623,9099669850926082
98832140856,4547697172815857
21944376733,6197615538360253
42008018270,2090300634417866
30745731478,3632432525344202
61955543427,4454583465249137
68423489521,6105249059050228
23995041377,2595078337887976
85738176250,9166583562029878
68403738138,3834014517460524
14566804586,9472280473288281
34158565642,7135857050228411
73097535844,9705971316976244
33304612363,7521215344723876
85739094372,3473400511544249
27810947165,7813440046280257
69492114608,4014099684174473
94777452266,8463324784807889
84497896453,9222979508687052
33579862922,7500451665975832
85705630798,5846778077724239
88661672268,5213079056406738
36011599950,6410189525250212
82619924494,4044269100700123
98585738609,5282951217048151
71872363543,3914765617490745
79483362187,5931184982520987
46287416510,7215007573766022
23458338908,7239922336489815
77174696233,1629536181581206
25174365522,1763024807972096
55809667406,9623551868174161
51221428720,5965348261580391
95003614475,7883164847741557
93738623981,4169538795375142
33907649236,4619358293977218
18819125672,2061583251190338
79887628222,4842999520728143
10220655508,9641026186621094
27876276676,2970988841113717
81548214357,5503635386917962
52139408252,2979536676980794
32962625407,8563543301361105
70385814903,1580214951111949
78307145615,8347707882968256
11456582225,9404006671526488
30399193129,2271393843455844
42034641100,6600540056153654
70428340768,6883308990956143
92397458393,8001594438450980
86362445793,8193659118043761
76148410599,4303940575598910
52245404966,7732604766994404
68942089455,2887073166772881
61651031296,3609701300035268
55486382789,8694268401976508
73946442114,1665677024679949
71695687437,7243806789758409
27765886751,2005752871437437
74176930622,4878329866803657
62046846407,4603341618011409
82070567041,2179750014249994
79207348637,4455655418393334
40986712404,2305747425721012
44780612031,6289896458918357
69613109018,4184759714644235
43091496301,3788186441560216
59193713415,1848037638180558
14422885109,4345561173131724
32874140061,6309666159700150
76158763962,8248244813881400
19804244384,8191146785980651
29224227689,4317446804559553
57289327558,9610202893951575
44521672388,7708334520198331
57204083175,6300698546271952
58149687795,9022829836809694
10959913222,5922392786561452
50546356787,7761278417646754
96770856399,7338229719892649
25101644115,7959063988002369
30855331661,1950474864411667
93377050608,7707094671807936
11524617989,1654395972659298
23281002607,4819832288148910
46847525548,6620196908778836
58529781360,1641803232637436
23534458060,2259667473621474
68020381305,7160098524237826
75011437742,7501366532359082
22293079412,3439989794352419
75114801784,3497898469849644
41931311898,5728535291689636
69497878526,9553582119435148
84237024563,4933302256132948
22425996883,3169723603685063
85425085931,8195413041272340
92722318746,6605208834155102
11240284878,8322329882897088
90274942989,6021172277809004
71437732766,2636853105591641
47477577790,5610645328268246
65958881664,6756195121820109
18387108570,4012600460845801
55973079509,4246044826943949
81499438208,9619067694128726
54154517207,2880834519012434
57150619928,3199008490096056
11203685477,1538078492459013
83227232083,5766788822295128
85864416062,6505518263134818
39453293473,1957827099646955
21562802243,5330590360640014
12690390627,6468157504559357
37128741040,8784735919658956
43367669584,8830039360954021
98231713922,4621093945293561
33357792381,7409894771610467
89125718743,9724421942873514
24479838068,2352107963807553
64824723175,6786562580488134
28545258043,4206361993949520
16644684562,8634584718983716
76442530259,8505633854851196
22210734863,1957459339016257
52764331526,2589986078474128
61799118644,3018450838630631
88381900760,4216783731650431
12169787419,3457607413789975
82300839956,6416330433937300
16854547910,4323071395846172
43601355247,4811552241562094
92281592806,6131240758158485
96167089450,2340758583842006
60641474748,8374634446914193
76345899891,7731550308835856
20085978249,7480191856935570
75817280266,1218647420133784
