accountid,balanse,currency,userid
80841316517,278603.52,4,7863868654
82453621311,694042.61,3,9472540763
52238045946,536396.3,1,4571652121
29186496389,860067.38,2,2931760723
94750582594,11280.31,3,6786137818
54161935538,578356.31,4,2113011529
96463780756,989044.7,2,8812945040
31252124151,645091.69,1,2183727848
16078082235,302458.86,2,2032414913
88215434746,260943.94,3,2529505365
99810174546,927989.34,2,3075789056
95879084188,205140.38,2,4314062514
15635374364,937108.52,4,9039796879
61243744025,484837.59,4,1728900943
42303322933,488415.0,3,5118744312
31977391483,72054.68,4,1100082955
17739657360,620424.56,1,3918939937
79057936453,977194.83,4,9934676143
98615130628,663225.56,1,9316867290
63653301726,592406.83,2,1663291870
53374943496,868996.36,4,1840427863
55439745640,449163.38,3,2405586586
74266588520,51717.51,4,1938388193
34099256299,326564.23,2,7934663845
61680428737,290902.61,3,3490707625
20054686266,285101.1,3,2289525527
60105768566,278566.24,2,4710971287
27544901472,414991.55,3,4657517047
41980087344,317672.70,4,8295800429
26745485897,20423.8,2,9372899406
92920530746,176567.27,2,1605459353
55907970413,349454.83,4,1346423370
94928543546,521394.52,2,1573441993
28722796855,476394.43,1,1259077091
57742064302,419080.54,1,8827984192
98414452169,417571.94,4,6450902746
68064621644,922128.41,3,3952851408
59250394413,159823.23,3,1115694835
77475845088,576628.62,3,7260038483
46884458904,692361.85,1,9194537473
93193990588,529688.38,1,5560432540
35898559102,326107.41,3,6862267359
92026025143,376733.33,4,2285413154
58233520581,264952.85,3,6006908638
11871233241,729261.97,4,6644010905
74009740123,291508.32,3,8627147005
44693038287,181393.30,4,1415231699
36294473004,995883.58,1,2036683452
34608749143,977033.17,2,1253035692
90968848457,828642.76,2,5020855051
57415301584,430230.76,3,4125547534
86757443427,747180.13,3,4481554799
84052074500,188331.45,2,3656845648
27626208835,926699.38,3,9483027566
58580786740,224874.58,3,1878916186
18808209749,951663.92,2,5335165207
81446915498,463821.84,1,4936458562
64604262292,684338.15,2,9535310887
22634570461,953370.83,3,8490231267
14676755649,109641.65,4,8075619386
66632199392,620392.12,1,3706514820
54659447731,579562.56,4,2741189828
71177563717,512498.6,1,7451749540
28066958657,712001.21,3,7118348883
45278064671,120923.40,4,6455040954
27852113821,516980.57,2,7600527749
12778802218,495838.1,3,1714473157
88528970426,95008.25,3,6864199098
34884893577,287872.74,3,3166257278
37471976814,694554.11,2,5254269528
65119277142,22515.63,2,6098061858
66971429704,688822.18,3,2751863316
34017875407,692488.77,3,8986878348
52953217144,968834.26,4,3242304310
21155638471,488317.14,4,9321514018
12313257341,129095.5,2,2012610861
21334625170,6400.51,3,5143334628
68795791675,255020.88,4,4054033174
33279184891,49771.85,1,9959786603
45548014580,706799.68,3,1666297086
81974867917,798145.57,2,3182504297
23336529891,723700.98,2,6737783189
82636739202,732364.13,2,3025822010
36230540850,673048.79,2,9808630247
52752991241,949113.52,1,5203508440
51088379928,5968.68,1,9738130557
97581315756,376574.69,1,8395623963
96840617643,613751.29,4,1555809830
41485419093,663502.40,2,9912221060
21644228134,713853.27,4,8088928166
55422178340,602662.99,3,1524792809
67379328373,57934.85,3,9245606703
93966268945,606815.20,2,2853105003
91640720864,243553.85,3,8585933586
24224756794,205333.64,1,5285438714
48758613198,213550.73,4,5881888457
41440892952,846274.71,4,3981388462
88973100695,124558.75,4,7282305103
21005620486,333658.98,3,3156304582
14272398021,269564.29,1,8708519072
31153674357,785315.54,1,3970608111
50972907428,136670.59,1,9229410980
77289832201,713977.41,2,7260262534
70492665835,17866.52,3,7374977371
89533682952,368134.54,2,3958429453
23982714264,338706.25,3,1947705913
70588461098,658376.82,3,6296245503
61595968390,747235.50,2,6950011473
41025350093,399767.87,2,8812945040
79492921915,628212.46,3,2950260331
99769170133,813283.86,2,2464811336
89173041254,579392.76,1,7335502445
15403264834,548514.19,4,4773343961
32789079009,142973.74,2,9909659541
35097305935,615300.74,4,7642130903
37600788225,222349.46,3,6576160095
77077021425,793857.46,2,6283340290
32716553164,321846.43,2,4085402745
89935218135,4725.61,1,1933195148
68790356496,502782.69,1,7149764607
79975629102,869921.46,1,9676846934
17973449363,61106.16,4,1385503995
52720733250,957903.25,4,3506268162
10727123851,706093.49,2,5909856107
31441774684,373175.24,4,2556542452
70250944743,206047.6,1,1124243755
87044054769,547845.58,3,5890937235
12427241653,429089.34,4,1444993619
12587355966,662115.18,4,5203508440
47033975395,216695.12,1,9054398231
96056664960,668833.34,3,1264958579
56527448024,786601.90,3,4140138521
70278407054,516409.97,1,7847549424
75801035697,496926.13,1,8543695306
75164880398,697476.54,1,7823396567
48381273976,774120.98,3,6631111047
48777634231,670326.24,3,6303030300
98228414214,448630.35,1,8156590272
97170139425,958070.80,3,6217228594
56220111885,60799.10,4,9277087463
91387276002,419749.96,2,9907941172
16004268770,961848.56,2,9046311380
74578460802,889683.88,2,7969329266
84359299662,796871.93,2,8038643811
83425582064,819410.74,1,4499306158
50019840130,46878.67,1,5030359428
24876138146,388881.93,1,7702307160
58030922164,821515.90,4,8398242953
98328911653,859788.44,1,4240352155
50026998561,686944.55,1,8336908567
66276036051,365533.38,2,7010499146
53361431966,157915.18,3,2989712686
39012529452,231985.81,2,9860667649
25244061752,786260.27,1,9194592324
99805325731,605871.5,3,2979912972
80111546063,553780.94,2,2030050782
80077007762,814220.33,3,7028929160
68583960476,702073.56,1,1793403970
59397916482,128482.39,4,4645688182
84893966727,948324.8,3,7250378190
77391185112,559019.57,1,7390072642
37460181656,799408.9,2,8815996906
67055119312,542381.79,3,8572285924
43284579394,56608.97,3,8666684642
11394840335,173781.30,4,2063396812
21197754385,363987.48,4,7785229140
22211111537,837555.33,1,1685189642
68812374404,403184.43,2,7525097624
48039992924,967733.60,4,2472705719
87839619270,388696.86,1,9221055021
56635846130,319776.32,2,5519131014
17234148561,827739.86,4,5681274916
14956214088,19226.31,3,7741359216
85504893209,318605.31,1,2674756708
75631047375,463307.2,3,8228170046
26205264139,865810.28,1,5255546048
83999933080,195287.1,3,3213566276
95241773811,590089.94,2,7775176758
84539870551,409385.85,3,3794662437
54078523998,597025.11,4,3780973133
23660749666,878699.6,1,1064865503
55751175555,926786.95,3,1391125030
99302200354,488383.94,4,1278721505
23533841606,461746.97,1,5671271148
22179246440,639341.84,1,4887501450
16544213486,626126.87,4,3431837225
51040700799,626486.72,4,7664495013
93064446299,59846.48,1,6786092714
47411184399,181546.3,1,9260648328
38919410663,731363.66,2,6378053752
95386373291,363527.30,3,9091529425
87078752613,145329.23,2,1995773640
90536282950,88132.86,4,5651988755
51358565400,313513.38,4,7876856489
31579724162,130801.10,4,9005501006
60108187386,327205.58,4,2477543668
77928848885,396443.86,2,8006276959
60276208283,259225.36,3,3569377954
28051624486,94125.4,4,3636125904
95210177679,220648.42,3,4252929039
58167006317,688195.37,2,6809179042
38660071085,216412.95,3,2608213619
14212121442,560846.12,2,5917527977
29004651073,439131.52,1,6755394127
19876674532,237048.9,4,6493865940
52713492202,899771.57,3,7533312874
15706933695,695261.84,4,2730409198
83494692136,513143.38,2,6405039701
55308286539,60671.90,1,8561000737
49999862352,318248.19,1,3147382265
40112876030,563129.92,4,1359313419
54980060145,131811.22,1,1261389760
44301302104,794162.47,3,4455655798
89114307549,738762.43,1,8487195540
53769855708,765583.31,2,7747755199
60536102176,827837.19,3,6702520012
84043882616,596877.71,3,2978799003
76944734547,490778.29,1,6567965907
25708483304,918236.71,2,4305631820
54512145574,804985.54,1,7333351490
48245312631,266796.47,3,3260057300
17987685177,163676.39,1,5911502679
34532582982,866920.43,1,6327607960
96871216189,701464.19,1,7500704420
24628869622,837529.45,2,1527305585
97865594076,795894.70,2,9792350995
80413037326,154947.16,3,1743865483
53630520519,318779.18,2,4696616315
53891798841,147822.71,1,5973400966
30904113255,475273.65,4,5226933636
47467062757,759774.54,3,6930205451
62019281845,393423.75,2,9235220254
27383586427,772435.67,4,6839564826
36104582544,629159.22,1,9019319962
55824122397,808738.51,1,9885402085
63386253727,50360.33,4,3189171737
73510986077,164131.82,4,4729782984
76169149128,435161.43,1,2659565604
39915171716,203628.87,1,7938162557
51101242888,739950.24,1,8032274190
47130176782,928270.72,2,8630576347
62348022091,690319.68,1,9245710701
54469679261,537800.74,3,6295029551
92402328748,786463.22,1,7206132589
74720192838,822903.8,3,7366565712
14098872645,895438.22,4,5118744312
85686838724,472372.41,2,3069778599
36239356041,210824.75,4,8263268552
83297501518,835328.90,4,8219730733
49300661280,944913.40,4,3191254876
67732127045,579330.4,3,2175110145
38655305367,657652.63,3,3707155860
52060834865,450304.35,4,4048028061
33495186107,148729.68,2,7878050498
61145989089,849926.38,1,2716192620
18851292326,217344.55,1,6146375866
83750150933,92667.50,3,9407966090
36549232573,668777.45,2,1276354834
75495952616,454436.67,1,7052722953
65153359660,902287.60,2,6482199139
83463599171,642437.32,2,8318162060
71950616959,392496.27,1,5900514618
94192841109,123084.42,1,2908447742
65690899459,461384.2,4,1971463833
56528857596,159494.14,1,7718889077
63283096928,498043.39,2,1870211891
42553652515,691867.66,4,7036583891
89880658981,691354.46,2,4254435889
62393870367,801737.94,2,5694583953
12717818244,649724.45,1,7672804258
35719227036,176892.78,4,8753471553
38098668145,776040.56,1,4563106744
10580093659,481900.95,2,1749903669
68707053410,999163.33,1,3341478168
31663680029,236411.52,3,5147103075
11330956935,431784.5,1,2342238036
11285444785,520443.59,4,5880643032
10289068366,547523.66,4,8518861752
34443961664,448993.19,4,5342285527
30542588996,914748.45,3,8851815943
55575274054,778833.75,4,9391141050
42601523549,705600.84,4,6332646514
61138493932,142110.61,3,5178285238
70679396483,478497.84,2,1134357510
79572848728,430596.62,3,3703103919
77858763190,919609.26,4,3451186455
68086052909,293288.86,3,3182724520
90676189278,929927.42,3,2980048739
38033404528,183813.37,4,6076385808
66098471557,767018.52,3,8824468059
86625855542,310168.27,2,4670829720
42393977628,47034.87,2,3614779689
39121589777,145563.38,2,6033518710
69438036791,486039.42,3,4637557135
84916994066,827679.22,4,6865791790
84963491127,144373.19,3,8133347381
86128452017,9477.24,2,9685917969
74508341626,389448.48,1,4759907759
60859250545,932084.75,1,8983688596
10956213091,410746.97,1,3454522027
51403760857,669078.17,4,7568669903
18893683752,708639.68,2,7658999882
38371823729,750502.18,1,7152759048
25899263965,461862.98,2,4167590932
43268246059,209215.96,3,2068968072
59249680971,484093.92,1,3822264921
18745752155,682677.54,2,2911262860
70845832593,443822.53,1,5517764624
20893797024,860057.54,1,9436627405
92115044520,182425.66,2,1205713343
16941936322,546585.20,1,5498961395
54714678787,578570.35,1,4285878732
33594490574,608376.43,1,1544071833
41153825180,908018.19,4,1568561986
78160186271,314111.16,2,8266870366
34883472152,340557.54,3,2504391613
97948343355,180519.21,2,2088598245
38661316567,220503.66,1,3472401644
99428570122,499614.29,3,7056775394
12214375123,695030.31,1,1177430232
99271532323,486146.82,3,4555530780
24623220216,684069.36,4,2304914634
22568387622,584900.15,3,2451524902
46820757991,452222.65,1,9114405337
90779800760,716483.47,4,8966765834
69647403350,461320.53,3,2304914634
83304876477,334724.15,1,1243011142
99720739232,857671.31,4,7319149905
52591454400,467947.99,1,9126613003
30472981434,701117.5,3,2268070198
94832039057,995348.13,3,1996139007
57258074905,388757.80,4,3766717118
29687621285,756916.61,3,1437135622
87941095089,880607.32,4,9244711352
40703703478,986976.80,1,3030915228
88849386314,730944.4,1,2784821641
88207351888,508823.65,3,4001284331
93837837426,131480.95,3,8986070663
90073663198,389608.69,4,4121176167
89969308084,372493.69,1,9881811734
41383334126,406243.66,3,1890731547
92100089783,999908.86,3,6087511005
50244304795,366228.42,1,2093619987
24419996995,216382.99,3,9093747943
44217336406,346352.54,3,2597865812
95493039289,293576.0,1,4539022680
16717129032,6114.11,1,3393881470
11735418163,911425.9,3,5630866433
90449382450,987589.31,4,3455089121
21059110688,861897.89,3,8671868312
43146719119,860037.64,1,6550416569
48504097713,623327.2,4,8928109319
53043885111,889859.76,2,5799695922
40214201016,41913.9,4,6521076593
92849023666,57189.3,2,2639592624
78042048980,28477.71,1,2407263565
92572820767,8832.20,4,2834535820
13612305161,792516.14,4,6641551409
76389312857,867319.11,4,1752599696
40533940495,327493.32,4,1816383444
99414844246,201920.12,4,3579813245
20109374562,108312.3,4,5799586728
30048304687,329846.73,3,5381242874
34012918011,141224.22,3,8075724363
41617969235,93826.30,1,9194592324
84091100235,260691.80,4,6361913775
22842057901,97456.90,1,3555165506
80476133861,345617.16,3,5926325749
95048832011,786490.53,1,6282990310
13051064275,93952.80,3,6449369482
57183270708,890786.77,2,1272710539
22802418683,950109.61,4,7808360460
55088524613,846571.84,4,2886447620
17576968999,876293.9,3,3082971538
61357462403,840146.80,3,9685917969
89321202947,752582.98,1,8250724069
76182075145,816238.18,4,4562096355
39309148661,649250.28,3,8577516130
78632142397,355909.88,2,1656468234
25099779899,94160.91,3,4570298242
33418905494,366181.45,2,4367231425
74102050634,979009.19,1,8263300923
47575242394,740470.80,4,6952249805
65320179890,780582.81,3,9032911145
98804030027,574673.98,4,5985371301
42517494192,700795.80,3,5017865516
25205005899,671912.1,3,2117805626
33888829686,608910.65,3,7220324895
61872818479,581541.34,3,3349981944
12587864477,302950.53,1,4025914340
82480047159,739203.76,1,5487693599
34911939913,483252.28,2,5755877688
67615324741,487037.66,4,6444402858
23221251289,529521.7,1,8928247310
12891701832,687127.89,2,1385545679
24559885961,93814.41,1,9255380811
17229878377,202161.97,2,4894861610
96298243828,467597.64,4,9627417089
23236518025,471841.68,1,7668693443
97645065955,337770.23,4,3035488762
67589708951,770312.18,1,9922107673
88603777100,337069.13,4,7355904011
73689316545,377885.32,2,4921750778
12909160719,787977.73,2,8680679215
14747389592,183015.39,3,6019949747
52146405478,601164.46,3,1356946077
86543095403,997504.47,4,4508323729
40469420816,140435.64,2,4612533052
38441270051,849433.13,1,8907057068
38932120703,991425.52,4,2714967837
64457606562,295046.75,2,9794710876
11953121674,321999.57,3,5179165701
89755998342,374027.56,4,4639055026
50626207785,773019.37,2,6104754320
80030947286,49006.85,1,8689679453
26631618232,396171.62,4,3400337416
47648448266,33079.76,3,4729782984
37722344250,966938.57,2,4243017578
41201547763,769911.53,1,3756791486
35419341631,731361.28,2,4816276951
22361853231,872269.28,3,1953945684
21648736957,592337.17,3,3612384659
24431463055,100888.0,2,9180196727
19028829941,388779.43,1,9358540549
58647361695,659940.30,4,6772068817
46836592111,430903.70,4,7580655844
48451660200,723487.35,2,3440038815
70684884767,73120.74,1,2304541937
45374879805,825153.70,3,1803260667
33001447935,373170.33,4,6504220279
16833876922,775179.4,4,5528952711
14971672851,341641.27,1,5692344841
93642368732,683619.29,2,9005501006
66583262249,107747.96,3,5865373413
22702213707,932476.99,1,2380735689
34866643705,890.76,1,4625731598
91337764692,981848.3,4,3276456978
89706303487,395723.69,4,1350708870
77109395030,670515.14,1,8867658328
48720430147,143958.97,4,7913363984
25766357227,543471.68,4,6870392267
59568162845,615809.60,1,3191670200
76115772613,965184.9,2,2147338073
10472942929,114603.77,3,2475481481
95078787116,904179.62,4,4333147492
37657535487,738917.25,3,6770421120
46990491085,670804.72,4,6255157456
44014161058,106037.90,2,2833640356
46377334145,717462.76,2,3689725213
57160460545,792672.49,4,6643233477
44998751178,283961.68,1,3276456978
32023288298,899355.16,3,2966357832
58427948004,819210.37,4,6695156171
12708710432,996046.79,2,4921750778
58118393739,507253.4,2,3788911495
61676630755,330642.57,1,1712875881
28686274660,120658.11,3,5074948323
28604970826,890153.70,4,4199802026
57831447493,257357.63,2,1593974133
88625642515,370903.90,4,2236076059
86864519091,732624.38,2,2752315807
12730190381,938309.45,3,4799245875
89472419563,816828.2,4,5178377025
70744587488,591894.4,1,6637119953
68116597168,764219.78,3,1024032043
31006829106,74757.46,3,6087730912
29062458636,657211.4,4,6492438886
72279179104,532014.67,2,6699244321
94118501390,197384.53,2,7109873760
48222909020,310503.36,2,4876393116
85406365186,976416.88,2,8744153720
64091616100,9897.96,1,6392486419
